,email,product,rating,salary,Age,user_id,Status
367,cust16545@gmail.com,Saving Account,5.0,148710,23,16545,ACTIVE
368,cust16546@gmail.com,Short-term deposits,3.0,130210,37,16546,ACTIVE
369,cust16550@gmail.com,Derivada Account,4.0,146164,36,16550,ACTIVE
370,cust16555@gmail.com,Guarantees,3.0,60932,29,16555,ACTIVE
371,cust16556@gmail.com,Saving Account,3.0,54991,41,16556,ACTIVE
372,cust16558@gmail.com,Payroll,4.5,137927,36,16558,ACTIVE
373,cust16560@gmail.com,Medium-term deposits,4.0,142233,38,16560,ACTIVE
374,cust16562@gmail.com,Home Account,2.0,25369,19,16562,ACTIVE
375,cust16563@gmail.com,Payroll,1.5,79989,29,16563,CHURN
376,cust16565@gmail.com,Pensions,2.0,136576,75,16565,ACTIVE
377,cust16568@gmail.com,Long-term deposits,5.0,149473,20,16568,ACTIVE
378,cust16569@gmail.com,Derivada Account,5.0,103296,51,16569,ACTIVE
379,cust16571@gmail.com,Guarantees,5.0,126944,19,16571,ACTIVE
380,cust16572@gmail.com,Junior Account,4.0,45927,45,16572,ACTIVE
381,cust16574@gmail.com,Credit Card,5.0,118825,39,16574,ACTIVE
382,cust16575@gmail.com,Short-term deposits,5.0,36065,30,16575,ACTIVE
383,cust16576@gmail.com,Home Account,5.0,20946,37,16576,ACTIVE
384,cust16578@gmail.com,Mortgage,4.0,138974,43,16578,ACTIVE
385,cust16579@gmail.com,e-account,4.0,83248,29,16579,ACTIVE
386,cust16580@gmail.com,Medium-term deposits,5.0,134461,58,16580,ACTIVE
387,cust16583@gmail.com,Current Accounts,4.0,66655,42,16583,ACTIVE
388,cust16584@gmail.com,Medium-term deposits,3.0,99647,34,16584,ACTIVE
389,cust16585@gmail.com,Mas particular Account,4.0,69626,58,16585,ACTIVE
390,cust16587@gmail.com,Home Account,4.0,88716,23,16587,ACTIVE
391,cust16590@gmail.com,Home Account,3.0,133025,34,16590,ACTIVE
392,cust16591@gmail.com,Medium-term deposits,3.0,27385,20,16591,ACTIVE
393,cust16592@gmail.com,Short-term deposits,4.0,39734,45,16592,ACTIVE
394,cust16594@gmail.com,Saving Account,5.0,11510,36,16594,ACTIVE
395,cust16595@gmail.com,Direct Debit,4.0,122034,55,16595,ACTIVE
396,cust16601@gmail.com,Loans,4.5,133671,28,16601,ACTIVE
397,cust16603@gmail.com,Payroll Account,5.0,26154,35,16603,ACTIVE
398,cust16604@gmail.com,Taxes,4.0,97421,31,16604,ACTIVE
399,cust16607@gmail.com,Securities,2.0,63865,24,16607,ACTIVE
400,cust16608@gmail.com,Funds,3.0,137347,49,16608,ACTIVE
401,cust16610@gmail.com,Home Account,5.0,53078,23,16610,ACTIVE
402,cust16612@gmail.com,Credit Card,3.0,148915,45,16612,ACTIVE
403,cust16613@gmail.com,Junior Account,4.0,120972,51,16613,ACTIVE
404,cust16616@gmail.com,Mortgage,4.5,98720,38,16616,ACTIVE
405,cust16617@gmail.com,Payroll Account,4.0,98126,27,16617,ACTIVE
406,cust16618@gmail.com,Short-term deposits,2.5,66863,52,16618,ACTIVE
407,cust16620@gmail.com,Long-term deposits,4.5,85971,57,16620,ACTIVE
408,cust16622@gmail.com,e-account,3.0,85343,18,16622,ACTIVE
409,cust16629@gmail.com,Mortgage,2.5,108557,24,16629,ACTIVE
410,cust16630@gmail.com,Funds,5.0,80936,29,16630,ACTIVE
411,cust16631@gmail.com,Current Accounts,4.0,85800,25,16631,ACTIVE
412,cust16632@gmail.com,Securities,3.0,60028,46,16632,ACTIVE
413,cust16633@gmail.com,Derivada Account,3.0,95821,51,16633,ACTIVE
414,cust16634@gmail.com,e-account,4.0,87364,41,16634,ACTIVE
415,cust16635@gmail.com,Direct Debit,4.5,94394,25,16635,ACTIVE
416,cust16637@gmail.com,Home Account,3.0,33040,20,16637,ACTIVE
417,cust16638@gmail.com,Payroll,4.5,83873,26,16638,ACTIVE
418,cust16640@gmail.com,particular Plus Account,5.0,143680,45,16640,ACTIVE
419,cust16641@gmail.com,Credit Card,3.0,90249,31,16641,ACTIVE
420,cust16642@gmail.com,Home Account,5.0,56073,45,16642,ACTIVE
421,cust16647@gmail.com,Pensions,3.5,49024,61,16647,ACTIVE
422,cust16648@gmail.com,Funds,5.0,131063,36,16648,ACTIVE
423,cust16649@gmail.com,Taxes,4.0,119481,35,16649,ACTIVE
424,cust16650@gmail.com,Payroll,5.0,33279,36,16650,ACTIVE
425,cust16652@gmail.com,Loans,4.0,47199,42,16652,ACTIVE
426,cust16653@gmail.com,Saving Account,4.0,49773,37,16653,ACTIVE
427,cust16656@gmail.com,Pensions,3.0,43841,63,16656,ACTIVE
428,cust16658@gmail.com,Guarantees,3.5,110372,43,16658,ACTIVE
429,cust16660@gmail.com,Home Account,4.0,145309,51,16660,ACTIVE
430,cust16661@gmail.com,Derivada Account,4.0,131675,55,16661,ACTIVE
431,cust16662@gmail.com,Securities,3.5,90094,36,16662,ACTIVE
432,cust16663@gmail.com,Medium-term deposits,2.5,30348,59,16663,ACTIVE
433,cust16666@gmail.com,Mortgage,5.0,34610,31,16666,ACTIVE
434,cust16668@gmail.com,Guarantees,5.0,49604,48,16668,ACTIVE
435,cust16671@gmail.com,Saving Account,5.0,65305,51,16671,ACTIVE
436,cust16672@gmail.com,particular Account,3.0,144538,47,16672,ACTIVE
437,cust16673@gmail.com,Credit Card,4.0,121460,47,16673,ACTIVE
438,cust16674@gmail.com,Pensions,5.0,142757,60,16674,ACTIVE
439,cust16675@gmail.com,Mas particular Account,0.5,54590,50,16675,CHURN
440,cust16677@gmail.com,Junior Account,0.5,100788,23,16677,CHURN
441,cust16680@gmail.com,Loans,4.0,62314,27,16680,ACTIVE
442,cust16681@gmail.com,Mas particular Account,4.0,26074,46,16681,ACTIVE
443,cust16685@gmail.com,Mortgage,3.0,54927,22,16685,ACTIVE
444,cust16687@gmail.com,Medium-term deposits,4.0,16670,29,16687,ACTIVE
445,cust16690@gmail.com,Direct Debit,3.0,120598,46,16690,ACTIVE
446,cust16694@gmail.com,e-account,4.0,122134,24,16694,ACTIVE
447,cust16695@gmail.com,Junior Account,2.5,32102,58,16695,ACTIVE
448,cust16696@gmail.com,Medium-term deposits,3.5,121030,21,16696,ACTIVE
449,cust16699@gmail.com,Mas particular Account,3.5,41344,44,16699,ACTIVE
450,cust16700@gmail.com,Payroll,2.0,64776,29,16700,ACTIVE
451,cust16702@gmail.com,Funds,4.0,47754,34,16702,ACTIVE
452,cust16705@gmail.com,Current Accounts,3.5,127963,45,16705,ACTIVE
453,cust16707@gmail.com,Mortgage,4.0,71280,44,16707,ACTIVE
454,cust16708@gmail.com,Credit Card,4.0,61612,55,16708,ACTIVE
455,cust16709@gmail.com,Guarantees,3.5,135822,47,16709,ACTIVE
456,cust16710@gmail.com,Payroll Account,4.5,128160,47,16710,ACTIVE
457,cust16711@gmail.com,Long-term deposits,5.0,108270,28,16711,ACTIVE
458,cust16713@gmail.com,Securities,2.5,19083,50,16713,ACTIVE
459,cust16714@gmail.com,Mortgage,3.5,18202,22,16714,ACTIVE
460,cust16717@gmail.com,Current Accounts,3.5,102255,41,16717,ACTIVE
461,cust16719@gmail.com,Credit Card,3.0,17246,45,16719,ACTIVE
462,cust16720@gmail.com,Derivada Account,3.0,15099,41,16720,ACTIVE
463,cust16721@gmail.com,Junior Account,5.0,102200,23,16721,ACTIVE
464,cust16722@gmail.com,e-account,4.0,97240,50,16722,ACTIVE
465,cust16723@gmail.com,Mortgage,3.5,92977,39,16723,ACTIVE
466,cust16724@gmail.com,Securities,4.0,21284,55,16724,ACTIVE
467,cust16725@gmail.com,Derivada Account,3.0,103180,48,16725,ACTIVE
468,cust16728@gmail.com,Pensions,3.0,95858,65,16728,ACTIVE
469,cust16730@gmail.com,Current Accounts,3.0,46142,49,16730,ACTIVE
470,cust16731@gmail.com,Short-term deposits,4.0,140092,28,16731,ACTIVE
471,cust16735@gmail.com,Long-term deposits,4.0,75887,45,16735,ACTIVE
472,cust16737@gmail.com,Junior Account,3.0,15885,33,16737,ACTIVE
473,cust16738@gmail.com,Guarantees,4.0,136916,39,16738,ACTIVE
474,cust16739@gmail.com,particular Account,2.5,99478,58,16739,ACTIVE
475,cust16741@gmail.com,particular Plus Account,3.0,54536,25,16741,ACTIVE
476,cust16743@gmail.com,Payroll Account,5.0,120274,59,16743,ACTIVE
477,cust16746@gmail.com,Derivada Account,2.0,70086,18,16746,ACTIVE
478,cust16747@gmail.com,Payroll Account,2.0,42346,37,16747,ACTIVE
479,cust16749@gmail.com,Long-term deposits,4.0,149828,54,16749,ACTIVE
480,cust16750@gmail.com,particular Plus Account,5.0,26809,22,16750,ACTIVE
481,cust16751@gmail.com,particular Account,3.0,78698,28,16751,ACTIVE
482,cust16752@gmail.com,Securities,4.5,60154,58,16752,ACTIVE
483,cust16757@gmail.com,Securities,4.0,134822,29,16757,ACTIVE
484,cust16758@gmail.com,Current Accounts,5.0,72613,58,16758,ACTIVE
485,cust16759@gmail.com,Guarantees,4.0,97655,34,16759,ACTIVE
486,cust16760@gmail.com,e-account,3.5,55981,39,16760,ACTIVE
487,cust16761@gmail.com,Junior Account,3.0,47071,19,16761,ACTIVE
488,cust16764@gmail.com,Mas particular Account,4.0,121358,22,16764,ACTIVE
489,cust16765@gmail.com,particular Plus Account,3.0,139234,34,16765,ACTIVE
490,cust16767@gmail.com,Taxes,3.0,33361,50,16767,ACTIVE
491,cust16768@gmail.com,Payroll Account,5.0,132724,50,16768,ACTIVE
492,cust16770@gmail.com,Saving Account,4.0,148761,27,16770,ACTIVE
493,cust16771@gmail.com,Medium-term deposits,4.0,21373,21,16771,ACTIVE
494,cust16772@gmail.com,Saving Account,3.5,125442,42,16772,ACTIVE
495,cust16773@gmail.com,Loans,1.0,134159,33,16773,CHURN
496,cust16776@gmail.com,Saving Account,4.5,132484,59,16776,ACTIVE
497,cust16777@gmail.com,Payroll Account,2.0,25948,19,16777,ACTIVE
498,cust16783@gmail.com,Funds,4.0,59411,47,16783,ACTIVE
499,cust16785@gmail.com,Payroll Account,5.0,78034,35,16785,ACTIVE
500,cust16787@gmail.com,Long-term deposits,5.0,97402,59,16787,ACTIVE
501,cust16788@gmail.com,Mortgage,4.0,57506,48,16788,ACTIVE
502,cust16789@gmail.com,Medium-term deposits,4.5,85557,54,16789,ACTIVE
503,cust16791@gmail.com,Medium-term deposits,4.5,81510,55,16791,ACTIVE
504,cust16794@gmail.com,Securities,2.0,70311,42,16794,ACTIVE
505,cust16795@gmail.com,Loans,4.0,53818,26,16795,ACTIVE
506,cust16797@gmail.com,Junior Account,5.0,30004,32,16797,ACTIVE
507,cust16801@gmail.com,Current Accounts,3.0,36663,30,16801,ACTIVE
508,cust16806@gmail.com,Pensions,4.0,110330,60,16806,ACTIVE
509,cust16807@gmail.com,Mortgage,3.0,95220,54,16807,ACTIVE
510,cust16808@gmail.com,Current Accounts,4.0,115838,56,16808,ACTIVE
511,cust16813@gmail.com,e-account,4.0,104781,52,16813,ACTIVE
512,cust16814@gmail.com,Mas particular Account,4.0,102198,22,16814,ACTIVE
513,cust16817@gmail.com,Short-term deposits,4.0,114109,50,16817,ACTIVE
514,cust16820@gmail.com,Guarantees,1.0,134534,45,16820,CHURN
515,cust16821@gmail.com,e-account,5.0,89723,59,16821,ACTIVE
516,cust16824@gmail.com,Home Account,3.0,89639,40,16824,ACTIVE
517,cust16825@gmail.com,Guarantees,4.0,21418,48,16825,ACTIVE
518,cust16826@gmail.com,Mortgage,3.5,65457,25,16826,ACTIVE
519,cust16827@gmail.com,Mas particular Account,4.0,40361,46,16827,ACTIVE
520,cust16828@gmail.com,particular Account,3.5,137697,56,16828,ACTIVE
521,cust16829@gmail.com,Long-term deposits,4.0,27010,22,16829,ACTIVE
522,cust16830@gmail.com,Taxes,3.0,148192,58,16830,ACTIVE
523,cust16832@gmail.com,Payroll,5.0,40739,45,16832,ACTIVE
524,cust16834@gmail.com,Funds,3.5,141905,34,16834,ACTIVE
525,cust16835@gmail.com,Securities,5.0,101922,33,16835,ACTIVE
526,cust16836@gmail.com,Saving Account,4.5,74711,18,16836,ACTIVE
527,cust16838@gmail.com,Junior Account,5.0,48881,31,16838,ACTIVE
528,cust16839@gmail.com,Funds,3.5,100377,20,16839,ACTIVE
529,cust16841@gmail.com,particular Plus Account,4.0,130409,22,16841,ACTIVE
530,cust16842@gmail.com,Direct Debit,4.0,95234,33,16842,ACTIVE
531,cust16843@gmail.com,Securities,3.0,59995,49,16843,ACTIVE
532,cust16844@gmail.com,Saving Account,2.0,141255,36,16844,ACTIVE
533,cust16846@gmail.com,Direct Debit,4.0,32794,39,16846,ACTIVE
534,cust16848@gmail.com,Direct Debit,3.5,118812,43,16848,ACTIVE
535,cust16849@gmail.com,Pensions,4.0,44040,69,16849,ACTIVE
536,cust16850@gmail.com,Pensions,5.0,91135,66,16850,ACTIVE
537,cust16851@gmail.com,Payroll Account,5.0,91912,22,16851,ACTIVE
538,cust16853@gmail.com,e-account,2.5,87605,22,16853,ACTIVE
539,cust16854@gmail.com,e-account,4.5,129176,44,16854,ACTIVE
540,cust16857@gmail.com,Securities,3.0,111130,54,16857,ACTIVE
541,cust16861@gmail.com,Junior Account,3.0,119229,31,16861,ACTIVE
542,cust16863@gmail.com,Securities,3.5,41586,51,16863,ACTIVE
543,cust16866@gmail.com,Taxes,2.0,54515,52,16866,ACTIVE
544,cust16867@gmail.com,particular Plus Account,4.0,17872,57,16867,ACTIVE
545,cust16868@gmail.com,Home Account,4.0,75077,48,16868,ACTIVE
546,cust16869@gmail.com,Credit Card,3.5,44557,21,16869,ACTIVE
547,cust16871@gmail.com,Junior Account,3.0,131418,48,16871,ACTIVE
548,cust16873@gmail.com,Saving Account,3.5,43211,24,16873,ACTIVE
549,cust16877@gmail.com,Credit Card,3.0,131966,58,16877,ACTIVE
550,cust16880@gmail.com,Home Account,5.0,101434,38,16880,ACTIVE
551,cust16882@gmail.com,Current Accounts,2.0,98710,18,16882,ACTIVE
552,cust16883@gmail.com,e-account,2.0,48739,32,16883,ACTIVE
553,cust16886@gmail.com,Guarantees,3.5,149999,56,16886,ACTIVE
554,cust16889@gmail.com,Taxes,4.5,99729,44,16889,ACTIVE
555,cust16890@gmail.com,Securities,5.0,76767,19,16890,ACTIVE
556,cust16892@gmail.com,Current Accounts,2.5,123609,59,16892,ACTIVE
557,cust16894@gmail.com,Loans,3.5,16609,21,16894,ACTIVE
558,cust16895@gmail.com,Home Account,3.5,67693,58,16895,ACTIVE
559,cust16898@gmail.com,Mas particular Account,3.0,75052,40,16898,ACTIVE
560,cust16899@gmail.com,Short-term deposits,3.0,28494,56,16899,ACTIVE
561,cust16901@gmail.com,Medium-term deposits,4.5,51294,25,16901,ACTIVE
562,cust16903@gmail.com,particular Account,5.0,112892,43,16903,ACTIVE
563,cust16905@gmail.com,particular Account,5.0,146557,43,16905,ACTIVE
564,cust16906@gmail.com,Medium-term deposits,5.0,78800,48,16906,ACTIVE
565,cust16908@gmail.com,Loans,4.0,129190,20,16908,ACTIVE
566,cust16909@gmail.com,Home Account,5.0,58146,54,16909,ACTIVE
567,cust16910@gmail.com,e-account,4.0,10107,21,16910,ACTIVE
568,cust16912@gmail.com,Derivada Account,2.5,118512,30,16912,ACTIVE
569,cust16914@gmail.com,Direct Debit,2.0,56060,49,16914,ACTIVE
570,cust16917@gmail.com,Payroll Account,4.0,147407,44,16917,ACTIVE
571,cust16918@gmail.com,Guarantees,2.0,44428,20,16918,ACTIVE
572,cust16919@gmail.com,Junior Account,4.0,82413,55,16919,ACTIVE
573,cust16925@gmail.com,e-account,4.5,124101,30,16925,ACTIVE
574,cust16926@gmail.com,Pensions,1.0,28617,69,16926,CHURN
575,cust16927@gmail.com,Long-term deposits,5.0,50036,24,16927,ACTIVE
576,cust16930@gmail.com,Securities,4.0,51310,31,16930,ACTIVE
577,cust16931@gmail.com,Medium-term deposits,1.5,76348,57,16931,CHURN
578,cust16934@gmail.com,Long-term deposits,5.0,54000,56,16934,ACTIVE
579,cust16935@gmail.com,particular Plus Account,5.0,24263,37,16935,ACTIVE
580,cust16936@gmail.com,Saving Account,2.5,85605,40,16936,ACTIVE
581,cust16938@gmail.com,Derivada Account,1.0,118477,56,16938,CHURN
582,cust16940@gmail.com,e-account,3.5,43500,58,16940,ACTIVE
583,cust16943@gmail.com,e-account,2.0,18677,59,16943,ACTIVE
584,cust16944@gmail.com,Guarantees,3.0,12963,19,16944,ACTIVE
585,cust16946@gmail.com,Guarantees,5.0,135136,19,16946,ACTIVE
586,cust16952@gmail.com,e-account,4.0,60635,24,16952,ACTIVE
587,cust16953@gmail.com,Medium-term deposits,3.5,26224,30,16953,ACTIVE
588,cust16954@gmail.com,Pensions,3.5,46899,79,16954,ACTIVE
589,cust16956@gmail.com,Pensions,4.5,138098,65,16956,ACTIVE
590,cust16958@gmail.com,Long-term deposits,2.0,47594,23,16958,ACTIVE
591,cust16959@gmail.com,particular Account,4.0,64659,56,16959,ACTIVE
592,cust16962@gmail.com,Derivada Account,4.0,52439,34,16962,ACTIVE
593,cust16970@gmail.com,Current Accounts,3.0,62658,28,16970,ACTIVE
594,cust16972@gmail.com,Junior Account,2.5,62070,18,16972,ACTIVE
595,cust16973@gmail.com,Securities,3.5,109586,33,16973,ACTIVE
596,cust16974@gmail.com,Mas particular Account,4.0,118409,36,16974,ACTIVE
597,cust16975@gmail.com,Payroll,2.5,99006,44,16975,ACTIVE
598,cust16976@gmail.com,Mortgage,2.5,107165,49,16976,ACTIVE
599,cust16977@gmail.com,Home Account,4.0,83813,44,16977,ACTIVE
600,cust16978@gmail.com,Guarantees,2.0,68861,59,16978,ACTIVE
601,cust16979@gmail.com,Mortgage,3.0,46875,39,16979,ACTIVE
602,cust16981@gmail.com,Pensions,3.5,138383,70,16981,ACTIVE
603,cust16983@gmail.com,Pensions,5.0,68610,69,16983,ACTIVE
604,cust16984@gmail.com,Current Accounts,3.0,54575,41,16984,ACTIVE
605,cust16985@gmail.com,Long-term deposits,3.0,64615,40,16985,ACTIVE
606,cust16986@gmail.com,Pensions,3.0,144585,62,16986,ACTIVE
607,cust16987@gmail.com,e-account,4.0,114253,31,16987,ACTIVE
608,cust16988@gmail.com,Pensions,4.0,104091,75,16988,ACTIVE
609,cust16990@gmail.com,Payroll Account,4.0,110895,58,16990,ACTIVE
610,cust16992@gmail.com,Derivada Account,4.5,94782,53,16992,ACTIVE
611,cust16995@gmail.com,Mortgage,4.0,35242,43,16995,ACTIVE
612,cust16998@gmail.com,Pensions,5.0,79124,64,16998,ACTIVE
613,cust16999@gmail.com,Pensions,4.5,41301,62,16999,ACTIVE
614,cust17001@gmail.com,Payroll Account,3.0,111457,45,17001,ACTIVE
615,cust17004@gmail.com,Credit Card,3.5,125670,32,17004,ACTIVE
616,cust17006@gmail.com,Junior Account,5.0,118970,46,17006,ACTIVE
617,cust17007@gmail.com,Mortgage,5.0,143153,21,17007,ACTIVE
618,cust17008@gmail.com,Loans,5.0,121336,31,17008,ACTIVE
619,cust17010@gmail.com,Derivada Account,4.0,56141,53,17010,ACTIVE
620,cust17011@gmail.com,Mas particular Account,5.0,100046,43,17011,ACTIVE
621,cust17012@gmail.com,Pensions,4.0,148866,69,17012,ACTIVE
622,cust17013@gmail.com,Loans,2.5,15657,54,17013,ACTIVE
623,cust17014@gmail.com,Short-term deposits,3.0,77638,37,17014,ACTIVE
624,cust17015@gmail.com,Pensions,4.0,128669,69,17015,ACTIVE
625,cust17016@gmail.com,Home Account,4.0,35265,41,17016,ACTIVE
626,cust17017@gmail.com,Direct Debit,3.5,144824,41,17017,ACTIVE
627,cust17022@gmail.com,Pensions,3.0,114275,73,17022,ACTIVE
628,cust17025@gmail.com,Junior Account,3.5,69033,44,17025,ACTIVE
629,cust17026@gmail.com,Funds,4.0,148865,55,17026,ACTIVE
630,cust17027@gmail.com,Loans,4.0,19652,38,17027,ACTIVE
631,cust17029@gmail.com,Mas particular Account,2.5,109233,27,17029,ACTIVE
632,cust17031@gmail.com,Long-term deposits,4.0,124539,39,17031,ACTIVE
633,cust17032@gmail.com,Guarantees,5.0,71828,22,17032,ACTIVE
634,cust17034@gmail.com,Junior Account,4.0,123453,41,17034,ACTIVE
635,cust17035@gmail.com,Medium-term deposits,5.0,98517,56,17035,ACTIVE
636,cust17039@gmail.com,particular Plus Account,3.5,55815,26,17039,ACTIVE
637,cust17041@gmail.com,Funds,2.5,91796,28,17041,ACTIVE
638,cust17042@gmail.com,Medium-term deposits,3.5,148223,31,17042,ACTIVE
639,cust17043@gmail.com,Home Account,5.0,146911,29,17043,ACTIVE
640,cust17044@gmail.com,Payroll,4.0,15784,36,17044,ACTIVE
641,cust17045@gmail.com,Derivada Account,4.0,24619,45,17045,ACTIVE
642,cust17046@gmail.com,Loans,4.0,38609,32,17046,ACTIVE
643,cust17047@gmail.com,Mortgage,4.5,101448,30,17047,ACTIVE
644,cust17049@gmail.com,e-account,3.0,134545,21,17049,ACTIVE
645,cust17051@gmail.com,Direct Debit,4.5,12958,37,17051,ACTIVE
646,cust17056@gmail.com,Mas particular Account,4.0,15775,53,17056,ACTIVE
647,cust17058@gmail.com,Guarantees,4.0,126669,46,17058,ACTIVE
648,cust17059@gmail.com,Mortgage,2.0,76860,35,17059,ACTIVE
649,cust17062@gmail.com,Mas particular Account,4.0,96498,31,17062,ACTIVE
650,cust17063@gmail.com,Medium-term deposits,4.0,47890,34,17063,ACTIVE
651,cust17064@gmail.com,Pensions,4.5,24511,61,17064,ACTIVE
652,cust17065@gmail.com,Pensions,3.5,33845,70,17065,ACTIVE
653,cust17067@gmail.com,particular Plus Account,5.0,38244,37,17067,ACTIVE
654,cust17069@gmail.com,Current Accounts,2.0,56441,37,17069,ACTIVE
655,cust17071@gmail.com,particular Plus Account,5.0,16903,46,17071,ACTIVE
656,cust17072@gmail.com,Derivada Account,2.5,119434,55,17072,ACTIVE
657,cust17074@gmail.com,Securities,3.5,121141,19,17074,ACTIVE
658,cust17075@gmail.com,Credit Card,3.5,32000,30,17075,ACTIVE
659,cust17076@gmail.com,Medium-term deposits,4.0,52185,33,17076,ACTIVE
660,cust17077@gmail.com,Guarantees,5.0,39000,49,17077,ACTIVE
661,cust17079@gmail.com,Credit Card,5.0,65915,29,17079,ACTIVE
662,cust17080@gmail.com,Payroll,3.0,139652,35,17080,ACTIVE
663,cust17085@gmail.com,Junior Account,3.0,92961,45,17085,ACTIVE
664,cust17086@gmail.com,Payroll Account,5.0,37870,53,17086,ACTIVE
665,cust17088@gmail.com,Payroll,4.5,74540,29,17088,ACTIVE
666,cust17091@gmail.com,Short-term deposits,3.5,117624,41,17091,ACTIVE
667,cust17094@gmail.com,Home Account,4.0,92604,31,17094,ACTIVE
668,cust17095@gmail.com,Pensions,4.0,49086,67,17095,ACTIVE
669,cust17098@gmail.com,Payroll,4.0,50246,31,17098,ACTIVE
670,cust17099@gmail.com,Payroll,2.5,21535,30,17099,ACTIVE
671,cust17100@gmail.com,Medium-term deposits,3.0,82428,34,17100,ACTIVE
672,cust17101@gmail.com,particular Plus Account,3.5,85263,48,17101,ACTIVE
673,cust17102@gmail.com,Long-term deposits,5.0,81191,28,17102,ACTIVE
674,cust17103@gmail.com,Current Accounts,3.0,53113,25,17103,ACTIVE
675,cust17105@gmail.com,Short-term deposits,4.0,71439,30,17105,ACTIVE
676,cust17106@gmail.com,e-account,5.0,54360,23,17106,ACTIVE
677,cust17109@gmail.com,Mortgage,3.5,139701,46,17109,ACTIVE
678,cust17110@gmail.com,Current Accounts,4.0,78165,36,17110,ACTIVE
679,cust17114@gmail.com,Pensions,2.0,88855,72,17114,ACTIVE
680,cust17116@gmail.com,Pensions,4.5,61653,65,17116,ACTIVE
681,cust17118@gmail.com,Pensions,4.0,75332,74,17118,ACTIVE
682,cust17120@gmail.com,particular Account,3.0,20626,38,17120,ACTIVE
683,cust17121@gmail.com,Current Accounts,5.0,98764,20,17121,ACTIVE
684,cust17122@gmail.com,particular Account,2.5,95772,32,17122,ACTIVE
685,cust17125@gmail.com,Saving Account,2.0,144296,51,17125,ACTIVE
686,cust17135@gmail.com,Home Account,2.0,38472,19,17135,ACTIVE
687,cust17139@gmail.com,Pensions,3.0,108039,61,17139,ACTIVE
688,cust17141@gmail.com,Funds,4.0,82012,21,17141,ACTIVE
689,cust17143@gmail.com,Mortgage,3.0,28443,26,17143,ACTIVE
690,cust17144@gmail.com,Taxes,4.0,137755,29,17144,ACTIVE
691,cust17146@gmail.com,Securities,2.0,65116,56,17146,ACTIVE
692,cust17147@gmail.com,Pensions,3.0,56831,73,17147,ACTIVE
